ID,Date,Product,Region,Store_Type,Price,Discount,Marketing_Spend,Sales,no of units sold,season
290,16-10-2020,Microwave,North,Online,34528.94,0.16,3297.92,251198.493,7,Post-Monsoon
291,17-10-2020,Water_Purifier,South,Online,22056.63,0.29,1917.23,127396.997,6,Post-Monsoon
292,18-10-2020,Refrigerator,East,Retail,17849.34,0.19,1237.16,126012.523,7,Post-Monsoon
293,19-10-2020,Microwave,West,Retail,55070.13,0.12,680.66,469701.154,9,Post-Monsoon
294,20-10-2020,Air_Conditioner,South,Retail,50708.4,0.23,1250.36,59453.654,1,Post-Monsoon
295,21-10-2020,Refrigerator,North,Retail,53266.41,0.25,2539.78,101053.095,2,Post-Monsoon
296,22-10-2020,Microwave,East,Online,11600.45,0.2,1612.3,51097.254,4,Post-Monsoon
297,23-10-2020,Water_Purifier,North,Retail,72015.09,0.02,1665.42,219618.997,3,Post-Monsoon
298,24-10-2020,Microwave,South,Online,34194.98,0.06,4440.09,70112.354,2,Post-Monsoon
299,25-10-2020,Water_Purifier,South,Online,28502.71,0.1,2818.12,225723.082,8,Post-Monsoon
300,26-10-2020,Air_Conditioner,North,Retail,39677.11,0.1,3781.63,387069.774,10,Post-Monsoon
301,27-10-2020,Water_Purifier,East,Retail,34254.95,0.24,660.7,263090.217,8,Post-Monsoon
302,28-10-2020,Refrigerator,South,Retail,69768.28,0.01,2143.24,750062.859,11,Post-Monsoon
303,29-10-2020,Air_Conditioner,West,Online,74694.57,0.26,2656.26,502469.318,7,Post-Monsoon
304,30-10-2020,Refrigerator,South,Online,27758.99,0.09,1338.88,250170.167,9,Post-Monsoon
305,31-10-2020,Ceiling_Fan,East,Online,69795.19,0.11,1040.86,278275.686,4,Post-Monsoon
306,01-11-2020,Washing_Machine,South,Online,63614.23,0.18,4416.37,673860.395,11,Post-Monsoon
307,02-11-2020,Water_Purifier,North,Retail,74810.58,0.08,4727.44,236969.629,3,Post-Monsoon
308,03-11-2020,Washing_Machine,South,Online,23431.27,0.31,854.63,61591.647,3,Post-Monsoon
309,04-11-2020,Washing_Machine,South,Online,48271.94,0.03,2070.58,219153.35,5,Post-Monsoon
310,05-11-2020,Water_Purifier,East,Retail,25590.84,0.16,4812.29,273247.91,11,Post-Monsoon
311,06-11-2020,Air_Conditioner,North,Online,66807.09,0.3,874.23,601536.624,9,Post-Monsoon
312,07-11-2020,Ceiling_Fan,East,Online,5399.31,0.22,3396.39,44642.572,8,Post-Monsoon
313,08-11-2020,Refrigerator,South,Retail,47361.44,0.1,4875,369133.947,8,Post-Monsoon
314,09-11-2020,Microwave,West,Online,30440.26,0.15,4902.01,191074.195,6,Post-Monsoon
315,10-11-2020,Refrigerator,South,Online,29201.28,0.25,2620.5,277184.323,9,Post-Monsoon
316,11-11-2020,Microwave,East,Online,53367.97,0.34,1232.37,332461.064,6,Post-Monsoon
317,12-11-2020,Refrigerator,West,Online,68861.33,0.31,1409.38,586960.634,9,Post-Monsoon
318,13-11-2020,Water_Purifier,East,Retail,50689.65,0.12,4503.21,223197.026,4,Post-Monsoon
319,14-11-2020,Ceiling_Fan,East,Online,68987.97,0.35,4602.57,233410.957,3,Post-Monsoon
320,15-11-2020,Microwave,North,Retail,24844.78,0,3235.46,280752.914,11,Post-Monsoon
321,16-11-2020,Air_Conditioner,West,Online,43962.64,0.01,3947.79,132888.925,3,Post-Monsoon
322,17-11-2020,Refrigerator,South,Retail,38790.24,0.29,3829.69,340610.218,9,Post-Monsoon
323,18-11-2020,Refrigerator,East,Retail,5873.37,0.07,3478.2,39532.649,7,Post-Monsoon
324,19-11-2020,Microwave,South,Retail,46760.91,0.02,4222.75,556280.01,12,Post-Monsoon
325,20-11-2020,Air_Conditioner,North,Online,54614.32,0.08,3584.33,263308.617,5,Post-Monsoon
326,21-11-2020,Air_Conditioner,North,Online,49393.58,0.15,2903.01,406272.633,8,Post-Monsoon
327,22-11-2020,Water_Purifier,West,Online,60220.99,0.26,1566.3,309700.456,5,Post-Monsoon
328,23-11-2020,Water_Purifier,North,Retail,47850.46,0.22,3847.5,322235.043,7,Post-Monsoon
329,24-11-2020,Water_Purifier,North,Online,10006.27,0.08,2630.47,66292.2,7,Post-Monsoon
330,25-11-2020,Water_Purifier,South,Online,13733.41,0.18,1826.56,142065.365,10,Post-Monsoon
331,26-11-2020,Water_Purifier,North,Online,49735.59,0.32,4108.76,317829.85,6,Post-Monsoon
332,27-11-2020,Water_Purifier,North,Online,25623.44,0.29,3635.21,77144.665,3,Post-Monsoon
333,28-11-2020,Ceiling_Fan,East,Retail,10973.38,0.11,4718.03,116641.161,11,Post-Monsoon
334,29-11-2020,Air_Conditioner,North,Retail,37220.21,0.34,1244.49,116443.34,3,Post-Monsoon
335,30-11-2020,Water_Purifier,East,Online,46574.19,0.25,3421.35,197280.577,4,Post-Monsoon
336,01-12-2020,Air_Conditioner,North,Online,29655.95,0.02,1599.08,72507.318,2,Winter
337,02-12-2020,Air_Conditioner,North,Online,59032.53,0.01,4566.12,691348.385,12,Winter
338,03-12-2020,Washing_Machine,West,Retail,53282.8,0.06,947.75,232774.438,4,Winter
339,04-12-2020,Ceiling_Fan,West,Online,29961.38,0.25,3452.73,97284.668,3,Winter
340,05-12-2020,Water_Purifier,East,Retail,61615.44,0.06,4059.89,698906.897,11,Winter
341,06-12-2020,Refrigerator,North,Retail,53652.13,0.18,2097.13,471828.89,9,Winter
342,07-12-2020,Microwave,South,Online,52808.4,0.03,4793.62,151143.174,3,Winter
343,08-12-2020,Refrigerator,West,Online,46507.08,0.32,4328.29,325770.276,7,Winter
344,09-12-2020,Ceiling_Fan,South,Online,5854.23,0.12,1825.78,61730.448,11,Winter
345,10-12-2020,Microwave,West,Retail,57238.04,0.32,533.93,86351.33,2,Winter
346,11-12-2020,Ceiling_Fan,West,Retail,33203.13,0.33,1834.96,243706.333,7,Winter
347,12-12-2020,Air_Conditioner,North,Online,75695.73,0,1765.9,583221.561,8,Winter
348,13-12-2020,Microwave,West,Retail,66348.86,0.16,4504.84,508820.949,8,Winter
349,14-12-2020,Air_Conditioner,South,Online,49077.09,0.01,4852.05,343330.156,7,Winter
350,15-12-2020,Refrigerator,West,Online,23913.65,0.32,816.98,153901.592,6,Winter
351,16-12-2020,Refrigerator,East,Retail,20278.8,0.18,2620.83,28251.106,1,Winter
352,17-12-2020,Microwave,North,Retail,30528.86,0.03,2967.49,302753.438,10,Winter
353,18-12-2020,Microwave,North,Retail,40742.6,0.04,918.1,66105.533,2,Winter
354,19-12-2020,Water_Purifier,East,Retail,27204.91,0.13,2198.74,156849.836,6,Winter
355,20-12-2020,Ceiling_Fan,East,Online,43619.71,0.33,1926.87,89612.965,2,Winter
356,21-12-2020,Water_Purifier,East,Online,17402.78,0.24,2912.25,144638.377,8,Winter
357,22-12-2020,Ceiling_Fan,West,Online,78328.46,0.3,3475.36,272495.535,3,Winter
358,23-12-2020,Water_Purifier,North,Retail,13094.34,0.13,3665.68,75334.597,6,Winter
359,24-12-2020,Air_Conditioner,East,Online,74895.81,0.02,1115.4,463609.263,6,Winter
360,25-12-2020,Microwave,West,Retail,73518.35,0.34,4158.26,501634.835,7,Winter
361,26-12-2020,Refrigerator,East,Retail,44402.04,0.01,3553.44,304602.22,7,Winter
362,27-12-2020,Ceiling_Fan,South,Retail,59368.27,0.33,4500.84,418881.398,7,Winter
363,28-12-2020,Ceiling_Fan,South,Online,37703.62,0.13,2522.01,70854.173,2,Winter
364,29-12-2020,Refrigerator,North,Retail,52252.59,0,4522.5,185060.356,4,Winter
365,30-12-2020,Water_Purifier,West,Retail,30543.2,0.24,4395.98,179967.944,6,Winter
366,31-12-2020,Ceiling_Fan,South,Retail,27586.93,0.34,2472.84,225424.277,8,Winter
367,01-01-2021,Air_Conditioner,South,Retail,48367.23,0.34,2215.14,53400.4,1,Winter
368,02-01-2021,Microwave,West,Retail,42359.73,0.06,4697.65,55257.95,1,Winter
369,03-01-2021,Refrigerator,East,Retail,48465.23,0.06,3718.24,109745.57,2,Winter
370,04-01-2021,Microwave,West,Retail,26499.54,0.2,4677.1,143529.53,5,Winter
371,05-01-2021,Ceiling_Fan,East,Retail,32521.84,0.22,4086.39,116458.44,4,Winter
372,06-01-2021,Ceiling_Fan,South,Retail,11292.35,0.26,3241.84,70443.7,6,Winter
373,07-01-2021,Refrigerator,South,Retail,8920.73,0.06,1021.34,13814.24,2,Winter
374,08-01-2021,Air_Conditioner,South,Retail,24009.28,0.34,1811.66,43857.74,2,Winter
375,09-01-2021,Washing_Machine,North,Retail,10568.51,0.22,4859.79,30502.68,3,Winter
376,10-01-2021,Refrigerator,North,Online,12783.1,0.3,1937.4,59420.96,5,Winter
377,11-01-2021,Washing_Machine,North,Online,65969.63,0.19,919.65,382947.69,6,Winter
378,12-01-2021,Water_Purifier,West,Retail,7915.53,0.14,3683.99,14416.82,2,Winter
379,13-01-2021,Washing_Machine,South,Retail,54420.71,0.34,3803.02,341011.05,6,Winter
380,14-01-2021,Air_Conditioner,South,Retail,25441.83,0.2,1784.56,82826.33,3,Winter
381,15-01-2021,Water_Purifier,West,Online,70365.93,0.3,1839.52,365407.69,5,Winter
382,16-01-2021,Washing_Machine,North,Online,41374.42,0.33,2610.02,158504.27,4,Winter
383,17-01-2021,Water_Purifier,West,Online,27918.23,0.24,598.05,63755.9,2,Winter
384,18-01-2021,Washing_Machine,North,Retail,43822.92,0.19,4051.95,305840.35,7,Winter
385,19-01-2021,Air_Conditioner,South,Retail,33646.85,0,1926.9,281427.04,8,Winter
386,20-01-2021,Washing_Machine,East,Retail,47322.58,0.01,4341.93,213850.75,5,Winter
387,21-01-2021,Washing_Machine,North,Retail,13589.97,0.07,4111.84,79591.64,6,Winter
388,22-01-2021,Washing_Machine,South,Online,79774.29,0.07,3476.31,246343.09,3,Winter
389,23-01-2021,Refrigerator,South,Retail,36916.69,0.09,1961.94,242169.24,7,Winter
390,24-01-2021,Refrigerator,East,Online,31117.3,0.11,2823.42,104719.2,3,Winter
391,25-01-2021,Refrigerator,South,Online,58265.74,0.13,2501.73,435777.42,7,Winter
392,26-01-2021,Air_Conditioner,South,Retail,32292.46,0.15,2024.97,81150.82,3,Winter
393,27-01-2021,Water_Purifier,North,Online,67495.57,0.03,4316.61,74193.42,1,Winter
394,28-01-2021,Ceiling_Fan,North,Online,39070.3,0.01,2675.78,132151.64,3,Winter
395,29-01-2021,Washing_Machine,East,Online,58966.88,0.24,4247.25,121872.69,2,Winter
396,30-01-2021,Washing_Machine,East,Online,13058.99,0.19,973.48,58966.67,5,Winter
397,31-01-2021,Air_Conditioner,South,Retail,68458.94,0.16,1134.61,162932.06,2,Winter
398,01-02-2021,Washing_Machine,North,Retail,60178.85,0.22,4897.94,369353.28,6,Winter
399,02-02-2021,Refrigerator,East,Online,20878.76,0.29,3144.96,47026.45,2,Winter
400,03-02-2021,Ceiling_Fan,East,Retail,15896.45,0.15,2793.96,99484.86,6,Winter
401,04-02-2021,Microwave,West,Online,28721.93,0.22,2854.2,139039.01,5,Winter
402,05-02-2021,Washing_Machine,East,Retail,78205.29,0.33,1468.71,517491.18,7,Winter
403,06-02-2021,Refrigerator,South,Retail,24262.37,0.29,3734.17,172247.47,7,Winter
404,07-02-2021,Microwave,North,Retail,39209.54,0.15,881.51,294145.05,8,Winter
405,08-02-2021,Ceiling_Fan,East,Retail,7251.52,0.23,3079.96,43775.14,6,Winter
406,09-02-2021,Microwave,West,Retail,34792.06,0.06,3068.46,146454.44,4,Winter
407,10-02-2021,Refrigerator,North,Online,47849,0.2,4613.85,297792.67,6,Winter
408,11-02-2021,Water_Purifier,East,Retail,76484.35,0.34,2867.82,485113.67,6,Winter
409,12-02-2021,Water_Purifier,West,Online,43755.2,0.18,1116.78,43428.2,1,Winter
410,13-02-2021,Microwave,East,Online,66433.05,0.32,3077.39,263874.6,4,Winter
411,14-02-2021,Air_Conditioner,North,Retail,46034.57,0.14,910.97,117264.18,3,Winter
412,15-02-2021,Microwave,North,Online,8058.88,0.35,1417.07,31539.04,4,Winter
413,16-02-2021,Washing_Machine,North,Retail,28625.62,0.2,639.99,119037.32,4,Winter
414,17-02-2021,Washing_Machine,South,Online,48166.21,0.01,2809.82,294781.93,6,Winter
415,18-02-2021,Water_Purifier,East,Online,76294.55,0.21,880.4,359144.49,5,Winter
416,19-02-2021,Air_Conditioner,South,Retail,69434.78,0.1,2612.27,602476.35,9,Winter
417,20-02-2021,Refrigerator,North,Retail,22126.67,0.01,4698.25,130768.14,6,Winter
418,21-02-2021,Washing_Machine,West,Retail,21508.24,0.29,3738.93,131575,6,Winter
419,22-02-2021,Water_Purifier,East,Retail,20087.97,0.1,848.35,70117.95,3,Winter
420,23-02-2021,Ceiling_Fan,South,Online,74187.42,0.28,1508.94,264025.05,4,Winter
421,24-02-2021,Water_Purifier,East,Retail,68949.96,0.1,3531.48,324778.39,5,Winter
422,25-02-2021,Washing_Machine,West,Online,63116.26,0.07,4526.16,205945.44,3,Winter
423,26-02-2021,Washing_Machine,South,Online,34455.13,0.34,648.13,100469.58,3,Winter
424,27-02-2021,Water_Purifier,North,Online,42828.55,0.13,4156.03,237970.73,6,Winter
425,28-02-2021,Refrigerator,South,Online,39824.88,0.21,3028.16,195744.66,5,Winter
426,01-03-2021,Microwave,East,Online,24004.86,0.21,2957.41,127587.16,5,Summer
427,02-03-2021,Washing_Machine,East,Online,42877.1,0.2,4810.16,142913.19,3,Summer
428,03-03-2021,Water_Purifier,East,Retail,7287.24,0.32,3864.4,19040.75,3,Summer
429,04-03-2021,Water_Purifier,East,Online,14885.78,0.24,4325.53,73587.35,5,Summer
430,05-03-2021,Air_Conditioner,North,Online,71494.22,0.14,2092.98,135006.11,2,Summer
431,06-03-2021,Microwave,South,Online,61375.98,0.3,2994.64,140802.56,2,Summer
432,07-03-2021,Ceiling_Fan,North,Retail,36715.13,0.06,3269.33,47597.52,1,Summer
433,08-03-2021,Refrigerator,North,Retail,43786.28,0.19,1947.13,58644.41,1,Summer
434,09-03-2021,Ceiling_Fan,North,Online,32749.92,0.33,3066.12,70006.27,2,Summer
435,10-03-2021,Microwave,East,Retail,60558.49,0.22,1564.95,55537.92,1,Summer
436,11-03-2021,Microwave,East,Online,63814.04,0.29,1145.19,145379.47,2,Summer
437,12-03-2021,Microwave,East,Retail,62246.39,0.23,2182.87,330465.21,5,Summer
438,13-03-2021,Ceiling_Fan,South,Online,59195.88,0.29,3826.8,65143.54,1,Summer
439,14-03-2021,Microwave,West,Retail,20337.83,0.33,4622.84,67186.47,3,Summer
440,15-03-2021,Water_Purifier,East,Retail,30347.75,0.1,2559.71,251770.43,8,Summer
441,16-03-2021,Ceiling_Fan,South,Retail,40238.41,0.06,3392.71,307190.87,8,Summer
442,17-03-2021,Microwave,East,Online,29809.47,0.17,963.67,92755.69,3,Summer
443,18-03-2021,Water_Purifier,East,Online,61620.52,0.25,4570.09,430877.6,7,Summer
444,19-03-2021,Air_Conditioner,North,Online,29701.51,0.08,3058.72,108394.86,4,Summer
445,20-03-2021,Microwave,North,Retail,15367.41,0,4011.52,25396.79,2,Summer
446,21-03-2021,Ceiling_Fan,North,Retail,34928.03,0.12,4074.99,305722.36,9,Summer
447,22-03-2021,Washing_Machine,South,Online,78493.58,0.34,1654.16,457455.39,6,Summer
448,23-03-2021,Microwave,West,Retail,21941.11,0.24,2881.29,86601.13,4,Summer
449,24-03-2021,Washing_Machine,West,Online,50911.9,0.14,4822.16,306375.31,6,Summer
450,25-03-2021,Water_Purifier,South,Online,37472.98,0.07,903.36,245379.78,7,Summer
451,26-03-2021,Air_Conditioner,East,Online,10326.84,0.12,3573.72,24994.04,2,Summer
452,27-03-2021,Refrigerator,South,Online,41590.75,0.06,4830.19,109483.97,3,Summer
453,28-03-2021,Air_Conditioner,East,Retail,57662.32,0.04,1852.6,289302.08,5,Summer
454,29-03-2021,Microwave,South,Retail,43491.5,0.32,4376.52,272205.8,6,Summer
455,30-03-2021,Washing_Machine,South,Retail,70407.95,0.35,4701.46,49881.47,1,Summer
456,31-03-2021,Washing_Machine,South,Online,26670.28,0.06,3861.89,201627.25,8,Summer
457,01-04-2021,Ceiling_Fan,West,Retail,11468.69,0.02,1540.98,20470.044,2,Summer
458,02-04-2021,Washing_Machine,North,Online,75242.42,0.12,2003,421434.528,6,Summer
459,03-04-2021,Ceiling_Fan,South,Online,33364.73,0.16,661.14,226706.076,7,Summer
460,04-04-2021,Water_Purifier,West,Online,48230.42,0.07,4241.54,386509.428,8,Summer
461,05-04-2021,Refrigerator,North,Online,64400.23,0.11,4323.25,104978.988,2,Summer
462,06-04-2021,Microwave,North,Online,29323.52,0.07,3347.2,156014.46,5,Summer
463,07-04-2021,Ceiling_Fan,South,Online,58712.34,0.27,2086.38,321683.328,5,Summer
464,08-04-2021,Refrigerator,East,Retail,15156.41,0.25,845.65,21748.98,1,Summer
465,09-04-2021,Washing_Machine,East,Retail,26847.03,0.22,3888.76,55681.716,2,Summer
466,10-04-2021,Washing_Machine,East,Retail,15853.3,0.14,3769.37,114079.896,7,Summer
467,11-04-2021,Refrigerator,South,Retail,65842.29,0.32,4606.71,305963.256,5,Summer
468,12-04-2021,Washing_Machine,East,Online,21698.69,0.34,3787.39,42215.124,2,Summer
469,13-04-2021,Water_Purifier,West,Online,58805.27,0.06,4229.13,385865.46,7,Summer
470,14-04-2021,Water_Purifier,West,Retail,75747.38,0.08,3856.8,770541.084,10,Summer
471,15-04-2021,Refrigerator,West,Retail,44582.92,0.18,3338.09,50023.98,1,Summer
472,16-04-2021,Ceiling_Fan,West,Retail,45502.19,0.03,2421.35,359295.816,8,Summer
473,17-04-2021,Ceiling_Fan,North,Retail,39577.52,0.15,4559.53,67127.868,2,Summer
474,18-04-2021,Refrigerator,West,Retail,29441.76,0.2,3429.36,29904.684,1,Summer
475,19-04-2021,Ceiling_Fan,East,Retail,40674.13,0.18,2292.6,94290.612,2,Summer
476,20-04-2021,Ceiling_Fan,South,Retail,50210.56,0.12,875.61,254833.884,5,Summer
477,21-04-2021,Water_Purifier,East,Retail,78949.37,0.19,1808.17,630876.936,8,Summer
478,22-04-2021,Ceiling_Fan,West,Online,75332.34,0.34,2946.77,210973.272,3,Summer
479,23-04-2021,Air_Conditioner,North,Online,69661.47,0.07,1740.36,515513.112,7,Summer
480,24-04-2021,Microwave,West,Online,71684.79,0.23,1495.56,311339.844,4,Summer
481,25-04-2021,Washing_Machine,South,Online,40088.69,0.02,2873.27,146570.976,4,Summer
482,26-04-2021,Air_Conditioner,East,Retail,54308.32,0.02,1264.19,359455.44,7,Summer
483,27-04-2021,Ceiling_Fan,South,Online,72130,0.19,4101.85,573305.064,8,Summer
484,28-04-2021,Water_Purifier,South,Retail,34471.31,0.04,2679.66,337242.504,10,Summer
485,29-04-2021,Refrigerator,South,Online,77132.19,0.01,3082.38,789755.472,10,Summer
486,30-04-2021,Ceiling_Fan,East,Retail,36183.95,0.06,1163.22,165181.14,5,Summer
487,01-05-2021,Water_Purifier,West,Retail,50081.2,0.2,1960.59,391407.636,8,Summer
488,02-05-2021,Microwave,South,Online,58235.35,0.25,2345.4,152497.74,3,Summer
489,03-05-2021,Ceiling_Fan,East,Online,76294.4,0.07,4136.96,651000.408,9,Summer
490,04-05-2021,Refrigerator,North,Retail,23346.22,0.23,3965.72,205698.06,9,Summer
491,05-05-2021,Water_Purifier,East,Retail,60959.82,0.06,1503.4,77268.24,1,Summer
492,06-05-2021,Water_Purifier,North,Retail,44061.17,0.21,3272.81,207315.96,5,Summer
493,07-05-2021,Water_Purifier,East,Online,25141.79,0.14,1595.55,177211.824,7,Summer
494,08-05-2021,Microwave,West,Online,63245.51,0.23,4947.11,427537.584,7,Summer
495,09-05-2021,Ceiling_Fan,South,Retail,46416.67,0.35,4784.56,93582.324,2,Summer
496,10-05-2021,Microwave,West,Online,54573.04,0.33,3034.69,427782.684,8,Summer
497,11-05-2021,Washing_Machine,East,Retail,29217.58,0,3645.06,229208.004,8,Summer
498,12-05-2021,Washing_Machine,South,Online,41095.55,0.31,4106.44,84355.44,2,Summer
499,13-05-2021,Ceiling_Fan,North,Online,51301.57,0.02,3744.49,71473.872,1,Summer
500,14-05-2021,Microwave,East,Online,35368.31,0.33,3649.23,228893.088,6,Summer
501,15-05-2021,Refrigerator,South,Online,19877.94,0.1,4813.49,36868.212,2,Summer
502,16-05-2021,Water_Purifier,North,Online,77123.04,0.13,3184.05,182728.728,2,Summer
503,17-05-2021,Water_Purifier,North,Retail,43360.07,0.03,3363.36,311581.968,7,Summer
504,18-05-2021,Ceiling_Fan,West,Retail,60044.03,0.04,4321.71,444874.932,7,Summer
505,19-05-2021,Washing_Machine,East,Online,35828.54,0.25,3514.51,231588,6,Summer
506,20-05-2021,Washing_Machine,North,Retail,31634.88,0.33,3798.2,115513.728,4,Summer
507,21-05-2021,Water_Purifier,South,Retail,35537.32,0.21,1553.76,268338.876,8,Summer
508,22-05-2021,Ceiling_Fan,North,Online,35689.75,0.25,2170.7,313795.152,9,Summer
509,23-05-2021,Microwave,North,Retail,45813.51,0.27,1162.86,138050.424,3,Summer
510,24-05-2021,Washing_Machine,West,Online,45760.24,0.09,2775.94,366144.396,8,Summer
511,25-05-2021,Microwave,West,Retail,42286.54,0.02,2550.77,465275.088,11,Summer
512,26-05-2021,Washing_Machine,South,Retail,15108.93,0,4987.23,130116.552,9,Summer
513,27-05-2021,Washing_Machine,West,Retail,42205.66,0.12,3250.44,317777.58,8,Summer
514,28-05-2021,Air_Conditioner,North,Retail,17682.79,0.08,4039,58837.788,3,Summer
515,29-05-2021,Washing_Machine,North,Retail,14460.18,0.02,2003.07,98904.996,7,Summer
516,30-05-2021,Refrigerator,West,Retail,74948.43,0.06,4241.95,512552.22,7,Summer
517,31-05-2021,Ceiling_Fan,North,Retail,50371.25,0.04,3267.88,423669.732,8,Summer
518,01-06-2021,Ceiling_Fan,North,Online,54461.75,0.32,3636.47,443136.564,8,Monsoon
519,02-06-2021,Microwave,South,Online,35134.53,0.05,1824.94,52181.304,1,Monsoon
520,03-06-2021,Washing_Machine,West,Online,73173.57,0.19,2968.87,112881.6,2,Monsoon
521,04-06-2021,Refrigerator,North,Online,52844.79,0.21,3353.17,85242.348,2,Monsoon
522,05-06-2021,Microwave,West,Retail,62687.74,0.19,3150.93,468376.56,7,Monsoon
523,06-06-2021,Air_Conditioner,South,Retail,32642.19,0.03,4618.37,84622.992,3,Monsoon
524,07-06-2021,Microwave,West,Retail,77000.89,0.11,4542.23,542933.844,7,Monsoon
525,08-06-2021,Microwave,North,Online,66534.6,0.02,4869.43,306877.224,5,Monsoon
526,09-06-2021,Washing_Machine,West,Online,69046.13,0.14,3503.43,364535.1,5,Monsoon
527,10-06-2021,Air_Conditioner,North,Online,17914.57,0.07,4873.61,58797.78,3,Monsoon
528,11-06-2021,Microwave,North,Retail,25322.24,0.2,4246.15,213799.74,8,Monsoon
529,12-06-2021,Refrigerator,North,Online,26421.99,0.24,1718.74,151216.272,6,Monsoon
530,13-06-2021,Refrigerator,South,Retail,25318.19,0.19,2423.46,233814.48,9,Monsoon
531,14-06-2021,Ceiling_Fan,West,Online,69155.61,0.15,1572.77,435320.292,6,Monsoon
532,15-06-2021,Air_Conditioner,South,Retail,7391.36,0.14,518.89,16134.288,2,Monsoon
533,16-06-2021,Air_Conditioner,West,Online,10707.5,0.29,1346.22,23152.128,2,Monsoon
534,17-06-2021,Ceiling_Fan,South,Retail,25543.62,0.08,518.27,279228.528,11,Monsoon
535,18-06-2021,Microwave,East,Online,19990.47,0.26,3739.27,133670.616,7,Monsoon
536,19-06-2021,Air_Conditioner,North,Online,22389.47,0.27,2414.9,28311.792,1,Monsoon
537,20-06-2021,Refrigerator,North,Retail,64845.74,0.15,1906.59,485092.152,7,Monsoon
538,21-06-2021,Refrigerator,South,Retail,47234.49,0.1,3927.74,240249.828,5,Monsoon
539,22-06-2021,Washing_Machine,East,Online,5432.8,0.16,4246.19,20617.452,4,Monsoon
540,23-06-2021,Air_Conditioner,North,Retail,37199.21,0.03,4888.85,103337.208,3,Monsoon
541,24-06-2021,Microwave,West,Online,35591.37,0.02,3389.06,358246.476,10,Monsoon
542,25-06-2021,Ceiling_Fan,South,Retail,13545.9,0.04,2576.88,24571.008,2,Monsoon
543,26-06-2021,Ceiling_Fan,North,Online,55710.63,0.07,1873.69,224352.684,4,Monsoon
544,27-06-2021,Microwave,North,Retail,57657.29,0.18,1500.43,213177.852,4,Monsoon
545,28-06-2021,Water_Purifier,South,Online,59066.99,0.3,1458.17,121467.96,2,Monsoon
546,29-06-2021,Washing_Machine,South,Online,59635.32,0.08,2341.35,366955.5,6,Monsoon
